ID,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Amenities,Furnished_Status_encoded,Public_Transport_Accessibility_encoded,Parking_Space_encoded,Security_encoded,Availability_Status_encoded,Name,Property Title,Price,Total_Area,Price_per_SQFT,Description,Baths,balcony_encoded,Price_numeric,feature_importance,Date_x,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Month_x,Year_x,AQI_Bucket_encoded,Year_y,Month_y,Day,Night,DayLimit,NightLimit,Date_y,StationEncoded,DayExcess,NightExcess,air_quality,noise_level,crime_rate,water_quality,State_Karnataka,City_Bangalore,Property_Type_Apartment,Property_Type_Independent House,Property_Type_Villa,Furnished_Status_Furnished,Furnished_Status_Semi-furnished,Furnished_Status_Unfurnished,Public_Transport_Accessibility_High,Public_Transport_Accessibility_Low,Public_Transport_Accessibility_Medium,Parking_Space_No,Parking_Space_Yes,Security_No,Security_Yes,Facing_East,Facing_North,Facing_South,Facing_West,Owner_Type_Broker,Owner_Type_Builder,Owner_Type_Owner,Availability_Status_Ready_to_Move,Availability_Status_Under_Construction,Balcony_No,Balcony_Yes,AQI_Bucket_Good,AQI_Bucket_Moderate,AQI_Bucket_Poor,AQI_Bucket_Satisfactory,AQI_Bucket_Very Poor
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1074,81.28,117.05,17.62,57.89,38.79,42.43,1.06,4.96,12.45,0.0,1.2,,133.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1075,63.5,85.74,8.19,38.93,41.9,37.61,0.78,4.41,12.45,0.0,1.31,,143.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1076,63.5,85.6,7.87,33.87,33.0,54.97,0.57,3.84,12.45,0.0,1.31,,86.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1077,63.5,93.92,10.44,39.02,28.17,87.2,0.79,3.72,12.45,0.0,1.25,,75.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1078,161.35,73.5,16.43,43.69,34.18,56.03,0.94,3.71,12.45,0.0,1.18,,86.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1079,85.57,55.14,42.05,81.78,67.93,28.03,0.96,2.87,12.45,0.0,1.17,,122.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1080,75.91,63.26,12.88,42.57,29.85,28.03,0.8,3.2,12.45,0.0,1.13,,119.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1081,79.75,69.56,12.25,48.64,31.65,28.03,0.89,3.56,12.45,0.0,1.07,,100.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1082,84.85,81.51,13.94,63.33,39.92,28.03,0.89,3.66,12.45,0.0,1.14,,108.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1083,76.92,72.71,10.01,50.27,31.68,65.03,0.97,3.71,12.45,0.0,1.19,,112.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1084,107.9,70.28,11.34,80.93,88.57,57.13,1.0,6.38,12.45,0.0,1.21,,110.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1085,84.55,62.23,10.59,115.11,69.84,49.98,0.95,5.76,12.45,0.0,1.13,,131.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1086,71.71,58.04,11.41,142.35,77.93,37.0,0.95,3.32,12.45,0.0,1.17,,93.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1087,56.14,60.26,10.11,61.7,37.69,80.1,0.9,3.55,12.45,0.0,1.22,,91.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1088,48.78,38.57,3.71,31.49,17.8,84.26,0.69,2.29,12.45,0.0,1.11,,70.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1089,159.52,45.31,4.58,29.62,14.41,72.53,0.71,2.78,12.45,0.0,1.22,,91.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1090,63.3,60.95,7.62,32.19,20.89,37.01,0.81,2.72,12.45,0.0,1.21,,174.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1091,73.7,87.05,6.4,44.73,26.75,9.77,0.91,3.4,12.45,0.0,0.97,,99.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1092,62.76,83.3,7.0,44.56,25.49,10.45,0.96,3.38,52.72,0.0,0.95,,109.0,12.0,2017.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1093,32.57,74.48,10.82,48.73,27.48,9.6,1.13,3.6,17.18,0.0,1.2,,85.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1094,26.74,70.68,10.05,42.6,24.2,8.98,1.06,3.26,33.48,0.0,1.16,,77.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1095,18.29,59.11,11.9,41.94,24.62,8.98,1.02,2.95,32.36,0.0,1.16,,72.0,12.0,2017.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1096,38.06,74.54,9.91,42.23,22.62,8.98,1.04,3.2,25.89,0.0,1.16,,73.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1097,35.12,78.63,7.16,41.7,21.46,8.98,1.0,3.37,24.78,0.0,1.16,,86.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1098,28.84,69.71,9.57,50.19,25.24,8.98,1.09,2.8,35.27,0.0,1.16,,84.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1099,24.57,80.05,6.77,46.14,25.4,8.98,0.96,3.32,46.62,0.0,1.16,,86.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1100,24.31,93.29,7.99,52.5,27.28,8.98,1.04,5.34,51.89,0.0,1.16,,95.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1101,30.02,94.22,7.64,51.77,26.54,8.98,0.98,4.28,59.57,0.0,1.16,,102.0,1.0,2018.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1102,40.05,94.39,8.23,49.36,24.43,8.98,0.99,3.37,62.13,0.0,1.16,,104.0,1.0,2018.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1103,34.88,77.23,5.06,46.38,24.61,8.98,0.93,4.26,76.84,0.0,1.16,,93.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1104,28.74,76.89,6.83,43.41,22.08,8.98,0.96,16.6,70.18,3.33,23.53,,84.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1105,31.37,71.0,6.82,29.81,20.93,45.45,0.89,3.16,54.29,0.0,0.39,,75.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1106,54.32,63.45,11.14,45.27,31.34,48.27,0.96,4.91,37.03,0.0,0.32,,76.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1107,37.55,76.54,8.15,36.51,24.24,42.34,1.35,5.74,48.6,0.0,0.3,,115.0,1.0,2018.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1108,36.12,98.69,9.71,43.3,28.98,41.38,0.93,3.51,47.39,0.0,0.25,,101.0,1.0,2018.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1109,34.43,110.99,10.94,44.87,30.63,36.21,1.29,3.2,53.1,0.0,1.11,,118.0,1.0,2018.0,1.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1110,38.84,100.57,5.56,33.96,20.85,33.68,0.89,3.35,66.4,0.0,0.23,,98.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1111,41.35,99.23,7.45,41.68,26.35,36.95,0.92,3.47,59.88,0.0,0.22,,92.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1112,46.76,101.11,6.61,37.47,23.5,36.51,0.92,3.58,64.8,0.0,0.29,,98.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125095.5,3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,324,0.5,0.5,0.0,1.0,1.0,9831,6506,0,-0.2391656127024934,-0.1156220617272172,14457,0.2769512392801228,1.0,6500000.0,0.570577463793437,1113,37.73,103.52,6.75,39.62,24.32,34.11,1.01,3.66,65.34,0.0,0.39,,100.0,1.0,2018.0,3.0,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,95,3.0,0.077633488859798,0.1156702843729479,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
